Product,ProductId,Brand,Quantity,Unit,Barcode,Category,Price,UnitPrice,SpecialPrice,BestPrice30,AnchorPrice
DESERT TORTICA CRUNCHY DUO 2X21g,90704759,TORTICA,0.04 kg,ko,3850102006724,HRANA,1.05,25,,,1.05
DESERT TORTICA LINO LADA 21 g KRAŠ,90765152,TORTICA,0.02 kg,ko,3850102008735,HRANA,0.55,26.19,,,0.55
DESERT TORTICA CRUNCHY 21g KRAŠ,90528272,TORTICA,0.02 kg,ko,3850102521449,HRANA,0.55,26.19,,,0.55
DESERT ČOKOLADNA TORTICA 25g KRAŠ,04154813,TORTICA,0.03 kg,ko,3850102320011,HRANA,0.55,22,,,0.55
ULJE MASLINOVO 1 L TRENTON,90110034,TRENTON,1.00 l,ko,3859888906051,HRANA,9.89,9.89,,,9.89
BOMBONI KISELI CRVI 100g TROLLI,90153620,TROLLI,0.10 kg,ko,4003084319385,HRANA,1.73,17.3,,,1.73
BOMBONI GUMENI MINI BURGER 170g TROLLI,90344380,TROLLI,0.17 kg,ko,4000512004905,HRANA,4.61,27.12,,,4.61
BOMBONI GUMENI DINO REX 100g TROLLI,90344384,TROLLI,0.10 kg,ko,4003084319507,HRANA,1.73,17.3,,,1.73
SIR TVRDI KRAVLJI 1/4 PARMILETA,90293775,PARMILETA,1.00 kg,kg,3858890183122,HRANA,15.59,15.59,,,15.59
GIN HENDRICKS 0.7L,90062355,HENDRICKS,0.70 l,ko,5010327755014,PIĆE,,48.38,33.88,41.49,33.88
LEDENI ČAJ BRESKVA 1.5L FUZETEA,90311883,FUZETEA,1.50 l,ko,5449000239280,PIĆE,1.85,1.23,,,1.85
LEDENI ČAJ BRESKVA 0.5L FUZETEA,90311875,FUZETEA,0.50 l,ko,5449000239204,PIĆE,1.29,2.58,,,1.29
LEDENI ČAJ FUZE TEA ZERO PASFRT 0.5l,90361073,FUZETEA,0.50 l,ko,5449000269461,PIĆE,1.29,2.58,,,1.29
LEDENI ČAJ LIMUN LIMUNSKA TRAVA 0.5L FUZETEA,90311870,FUZETEA,0.50 l,ko,5449000239181,PIĆE,1.29,2.58,,,1.29
LEDENI ČAJ ŠUMSKO VOĆE 0.5L FUZETEA,90311873,FUZETEA,0.50 l,ko,5449000239167,PIĆE,1.29,2.58,,,1.29
NEG PIĆE FUZE TEA ZERO PASFRT 1.5L,90361045,FUZETEA,1.50 l,ko,5449000269478,PIĆE,1.85,1.23,,,1.85
LEDENI ČAJ LIMUN LIMUNSKA TRAVA 1.5L FUZETEA,90311879,FUZETEA,1.50 l,ko,5449000239266,PIĆE,1.85,1.23,,,1.85
ZAČIN BOSILJAK USITNJ VR 5g VEGETA MAESTRO,90282189,VEGETA MAESTRO,0.01 kg,ko,3850104294563,HRANA,0.95,190,,,0.95
PAPRIKA LJUTA MLJ VR 100g VEGETA MAESTRO,90282094,VEGETA MAESTRO,0.10 kg,ko,3850104294624,HRANA,1.75,17.5,,,1.75
ZAČIN ČEŠNJAK POSIP 55g VEG MAESTRO,90381045,VEGETA MAESTRO,0.06 kg,ko,3856020233143,HRANA,2.69,48.91,,,2.69
PAPAR CRNI MLJEVENI VR VEGETA MAESTRO 100 g,90282084,VEGETA MAESTRO,0.10 kg,ko,3850104294617,HRANA,3.69,36.9,,,3.69
ZAČIN CIMET POSIP 45g VEG MAESTRO,90381078,VEGETA MAESTRO,0.05 kg,ko,3856020233082,HRANA,2.05,45.56,,,2.05
ZAČIN PERŠIN USITNJ VR 7g VEGETA MAESTRO,90282115,VEGETA MAESTRO,0.01 kg,ko,3850104294549,HRANA,0.95,135.71,,,0.95
ZAČIN KOPAR USITNJ VR 10g VEGETA MAESTRO,90282297,VEGETA MAESTRO,0.01 kg,ko,3850104294518,HRANA,0.95,95,,,0.95
ZAČIN MUŠKA ORAH MLJE VR 15g  VEGETA MAESTRO,90282045,VEGETA MAESTRO,0.02 kg,ko,3850104294488,HRANA,2.05,136.67,,,2.05
PAPAR ŠARENI MLINAC VEGETA MAESTRO 40 g,90282090,VEGETA MAESTRO,0.04 kg,ko,3850104294730,HRANA,3.99,99.75,,,3.99
PAPRIKA SLATKA MLJ VR 100g VEGETA MAESTRO,90282103,VEGETA MAESTRO,0.10 kg,ko,3850104294631,HRANA,1.75,17.5,,,1.75
ZAČIN MAJČI DUŠICA USI VR 15g VEGETA MAESTRO,90282021,VEGETA MAESTRO,0.02 kg,ko,3850104294396,HRANA,0.95,63.33,,,0.95
PAPRIKA SLATKA MLJ VR 50g VEGETA MAESTRO,90282097,VEGETA MAESTRO,0.05 kg,ko,3850104294594,HRANA,1.05,21,,,1.05
ZAČIN SOL MORSKA ML 100g VEGETA MAESTRO,90599300,VEGETA MAESTRO,0.10 kg,ko,3856020222314,HRANA,2.39,23.9,,,2.39
ZAČIN ČEŠNJAK GRANULE VR 25g VEGETA MAESTRO,90282240,VEGETA MAESTRO,0.03 kg,ko,3850104294440,HRANA,1.15,46,,,1.15
ZAČIN CIMET U KORI VR 10g VEGETA MAESTRO,90453238,VEGETA MAESTRO,0.01 kg,ko,3850104294464,HRANA,1.25,125,,,1.25
PAPRIKA DIMLJ SLATKA MLJ 70g VEGETA MAESTRO,90185770,VEGETA MAESTRO,0.07 kg,ko,3850104280894,HRANA,1.55,22.14,,,1.55
PAPAR CRNI ZRNO VREĆICA VEGETA MAESTRO 15 g,90282181,VEGETA MAESTRO,0.02 kg,ko,3850104294419,HRANA,1.55,103.33,,,1.55
ZAČIN KURKUMA POSIPAČ 50g VEGETA MAESTRO,90282163,VEGETA MAESTRO,0.05 kg,ko,3856020201326,HRANA,2.69,53.8,,,2.69
ZAČIN PAP CRNI ZRNO MLIN 42g VEG MAESTR,90381053,VEGETA MAESTRO,0.04 kg,ko,3856020233051,HRANA,3.99,95,,,3.99
ZAČIN ORIGANO USITNJ VR 5g VEGETA MAESTRO,90282031,VEGETA MAESTRO,0.01 kg,ko,3850104294570,HRANA,0.95,190,,,0.95
ZAČIN LOVOR LIST 5g VEGETA MAESTRO,90282019,VEGETA MAESTRO,0.01 kg,ko,3850104294457,HRANA,0.95,190,,,0.95
" PAPAR CRNI MLJEV. VR 50g VEGETA MAESTRO",90364221,VEGETA MAESTRO,0.05 kg,ko,3850104294822,HRANA,2.39,47.8,,,2.39
PAPAR BIJELI MLJEVENI VR VEGETA MAESTRO 20 g,90282053,VEGETA MAESTRO,0.02 kg,ko,3850104294501,HRANA,1.85,92.5,,,1.85
ZAČIN KIM ZRNO VR 10g VEGETA MAESTRO,90282295,VEGETA MAESTRO,0.01 kg,ko,3850104294532,HRANA,1.05,105,,,1.05
PAPAR CRNI MLJEVENI VREĆICA VEGETA MAESTRO 20 g,90282175,VEGETA MAESTRO,0.02 kg,ko,3850104294426,HRANA,1.55,77.5,,,1.55
GAZ PIĆE MIRINDA ZERO 2 L,90826544,MIRINDA,2.00 l,ko,3830065023846,PIĆE,2.05,1.03,,,2.15
PIVO VUKOVARSKO 0.5L PB,90325310,VUKOVARSKO,0.50 l,ko,3859893353055,PIĆE,1.29,2.58,,,1.29
EXOTIC MIX VEDRINI 400g,90319462,VEDRINI,0.40 kg,ko,3859890630791,HRANA,3.99,9.98,,,3.99
BANANA ČIPS VEDRINI 400g,90303761,VEDRINI,0.40 kg,ko,3858889331091,HRANA,2.89,7.23,,,2.89
BADEM JEZGRA VEDRINI 500g,90303740,VEDRINI,0.50 kg,ko,3859890630982,HRANA,6.39,12.78,,,5.89
KIKIRIKI VEDRINI PEČ U LJUSCI 400g,90303759,VEDRINI,0.40 kg,ko,3858889331572,HRANA,2.29,5.73,,,2.29
STUDENTSKI MIX VEDRINI 400g,90303765,VEDRINI,0.40 kg,ko,3858889331848,HRANA,4.89,12.23,,,4.89
KIKIRIKI VEDRINI SUHOPRŽ SLANI 400g,90319318,VEDRINI,0.40 kg,ko,3859890630876,HRANA,2.69,6.73,,,2.69
BUČINA SJEMENKA VEDRINI 500g,90307596,VEDRINI,0.50 kg,ko,3858889331831,HRANA,4.89,9.78,,,4.89
KUKURUZ KOKIČAR VEDRINI 1000g,90514095,VEDRINI,1.00 kg,ko,3858889333231,HRANA,1.95,1.95,,,2.25
GROŽĐICA VEDRINI SUHA 500g,90303755,VEDRINI,0.50 kg,ko,3859890630265,HRANA,3.39,6.78,,,3.39
ORAH INDIJSKI VEDRINI 300g,90307595,VEDRINI,0.30 kg,ko,3858889331121,HRANA,5.39,17.97,,,5.39
PISTACIO VEDRINI 250g,90307594,VEDRINI,0.25 kg,ko,3859890630180,HRANA,5.59,22.36,,,5.29
BRUSNICA VEDRINI SUHA 500g,90303748,VEDRINI,0.50 kg,ko,3859890630470,HRANA,4.89,9.78,,,4.89
ŠLJIVA VEDRINI SUH B/K 1000g,90331984,VEDRINI,1.00 kg,ko,3858889330162,HRANA,7.59,7.59,,,7.59
GEL TUŠ FA PINK JASMIN 400ml DUO,90713853,"FA ",0.80 l,ko,3838824432953,KOZMETIKA,4.99,6.24,,,4.99
GEL TUŠ FA MYSTIC MOMENTS 400ml DUO,90713858,"FA ",0.80 l,ko,3838824432915,KOZMETIKA,4.99,6.24,,,4.99
KEKS MOTO KAKAO 96g,90568779,MOTO,0.10 kg,ko,3850102522842,HRANA,1.25,13.02,,,1.25
KEKS MOTO KAKAO 4/1 192g,90352908,MOTO,0.19 kg,ko,3850102522880,HRANA,2.09,10.89,,,1.79
KEKS MOTO KAKAO 12/1 576 G,90914793,MOTO,0.58 kg,ko,3850102008506,HRANA,3.99,6.93,,,3.99
KEKS MOTO KAKAO 288g,04155562,MOTO,0.29 kg,ko,3850102522859,HRANA,3.09,10.73,,,2.19
KEKS MOTO  KAKAO MLIJEKO 288g,90183981,MOTO,0.29 kg,ko,3850102522866,HRANA,3.09,10.73,,,2.19
MR MUSCOLO ODČEP  1L    0263,08030251,MR MUSCOLO,1.00 l,ko,5000204275711,SREDSTVA ZA ČIŠĆENJE,7.69,7.69,,,7.29
DESERT MUNCHMALLOW  FAMILY 210g,90074836,MUNCHMALLOW,0.21 kg,ko,8600114001980,HRANA,2.29,10.9,,,1.75
DESERT MUNCHMALLOW 105g,04220602,MUNCHMALLOW,0.11 kg,ko,8600114000020,HRANA,1.35,12.86,,,1.35
RAJČICA PASIRANA ST 560g MUTTI,90704929,MUTTI,0.56 kg,ko,8005110630569,HRANA,2.59,4.62,,,2.59
RAJČICA PELAT 400g MUTTI,01570012,MUTTI,0.26 kg,ko,8005110060007,HRANA,1.52,5.85,,,1.52
KOSTI SUHE VRBOVEC RFZ,02013503,PIK VRBOVEC,1.00 kg,kg,3850139250152,HRANA,3.99,3.99,,,3.99
TIROLSKA KOB 400g PIK VRBOVEC,02036542,PIK VRBOVEC,0.40 kg,ko,3850139171235,HRANA,4.69,11.73,,,4.69
PRASETINA PAK PIK,90407469,PIK VRBOVEC,1.00 kg,kg,3850139541830,HRANA,6.69,6.69,,,6.69
"SV LOPATICA SK U KOŽI ",02400213,PIK VRBOVEC,1.00 kg,kg,3850139523027,HRANA,4.79,4.79,,,4.79
"SV REP SA ŠLUSOM  ",02400374,PIK VRBOVEC,1.00 kg,kg,3850139280142,HRANA,3.85,3.85,,,3.75
SV KRAČICA SVJEŽA,90316097,PIK VRBOVEC,1.00 kg,kg,3850139523485,HRANA,4.39,4.39,,,4.29
"SV NOGICE  ",02402185,PIK VRBOVEC,1.00 kg,kg,3850139280135,HRANA,2.25,2.25,,,2.15
JUN PODLOPATICA BK,02410392,PIK VRBOVEC,1.00 kg,kg,3850139401592,HRANA,11.89,11.89,,,11.89
"JUN REBRA ",02411985,PIK VRBOVEC,1.00 kg,kg,3850139523157,HRANA,8.49,8.49,,,8.49
GURMANSKA KOBASICA SVJEŽA 600g PIK,90053107,PIK VRBOVEC,0.60 kg,ko,3850139441710,HRANA,5.29,8.81,,,3.21
SV CARSKO MESO NEOB  III KAT,02400080,PIK VRBOVEC,1.00 kg,kg,3850139523508,HRANA,,3.99,3.99,5.29,5.19
"SV SLABINA I LEĐA SK BEZ FILEA  ",02400067,PIK VRBOVEC,1.00 kg,kg,3850139523409,HRANA,5.59,5.59,,,5.49
"SV BUT SK U KOŽI DAL OBR ",02400212,PIK VRBOVEC,1.00 kg,kg,3850139523010,HRANA,6.15,6.15,,,6.05
"PRASEĆA KL POLOVICA ",02400690,PIK VRBOVEC,1.00 kg,kg,3850139430219,HRANA,11.45,11.45,,,11.35
SV VRAT SK MHF,90283090,PIK VRBOVEC,1.00 kg,kg,3850139523379,HRANA,6.05,6.05,,,5.95
ZIMSKA SALAMA 330g MA PIK,02024474,PIK VRBOVEC,0.33 kg,ko,3850139010626,HRANA,8.29,25.12,,,8.29
"JUN SRCA ",02480019,PIK VRBOVEC,1.00 kg,kg,3850139443561,HRANA,4.65,4.65,,,4.65
"JUN KOLJENICA BK ",02411943,PIK VRBOVEC,1.00 kg,kg,3850139541687,HRANA,10.69,10.69,,,10.69
"SV MOZAK ",02480030,PIK VRBOVEC,1.00 kg,kg,3850139280197,HRANA,3.35,3.35,,,3.25
TEL SLABINA SK S BIFTEKOM,02410040,PIK VRBOVEC,1.00 kg,kg,,HRANA,11.99,11.99,,,11.99
"JUN FILEKI ",02480015,PIK VRBOVEC,1.00 kg,kg,3850139443547,HRANA,7.59,7.59,,,7.59
TEL PODLAKTICA SK  A,02414322,PIK VRBOVEC,1.00 kg,kg,3850139451030,HRANA,7.89,7.89,,,7.89
"SV BUT U KOŽI RAV REZ S NOG ",90388985,PIK VRBOVEC,1.00 kg,kg,3850139432046,HRANA,3.49,3.49,,,3.49
"SV BUT SK U KOŽI NEOBRAĐEN ",02404212,PIK VRBOVEC,1.00 kg,kg,3850139523003,HRANA,4.85,4.85,,,4.75
"SV KOSTI S MESOM ",02400659,PIK VRBOVEC,1.00 kg,kg,3850139280159,HRANA,2.95,2.95,,,2.85
"SV JEZIK ",02480035,PIK VRBOVEC,1.00 kg,kg,3850139280173,HRANA,3.95,3.95,,,3.85
"JUN REP ",02412104,PIK VRBOVEC,1.00 kg,kg,3850139280203,HRANA,7.89,7.89,,,7.89
"SV POLOVICA EWG ",02400047,PIK VRBOVEC,1.00 kg,kg,3850139430981,HRANA,5.15,5.15,,,5.05
"SVINJSKA SL I LEĐA SK NAREZANA RFZ ",90044043,PIK VRBOVEC,1.00 kg,kg,3850139431759,HRANA,6.35,6.35,,,6.25
GURMANSKA KOBASICA SA SIROM 600g PIK,90061973,PIK VRBOVEC,0.60 kg,ko,3850139435191,HRANA,5.69,9.48,,,5.69
"SV LOP SK U KOŽI NEOBRAĐE ZA SUŠ ",02404213,PIK VRBOVEC,1.00 kg,kg,3850139431476,HRANA,4.75,4.75,,,4.65
ŠUNKA FINA NAR. 150g MA PIK,90036524,PIK VRBOVEC,0.15 kg,ko,3850139250671,HRANA,3.39,22.6,,,3.39
ŠUNKA DIMLJENA 1/2 VAC PIK VRBOVEC,02016324,PIK VRBOVEC,1.00 kg,kg,3850139340075,HRANA,12.79,12.79,,,12.79
SV LOPATICA BK MHF,90283092,PIK VRBOVEC,1.00 kg,kg,3850139523447,HRANA,6.09,6.09,,,5.99
ĆEVAPČIĆI 1kg  B BRAND PIK,90410227,PIK VRBOVEC,1.00 kg,ko,3850139520590,HRANA,5.29,5.29,,,5.49
"JUN MR S BIFTEKOM ",02410101,PIK VRBOVEC,1.00 kg,kg,3850139410020,HRANA,9.49,9.49,,,9.49
JUN MLJEVENA 540G (MA),90276065,PIK VRBOVEC,0.54 kg,ko,3850139540611,HRANA,6.49,12.02,,,6.19
JUNETINA GULAŠ KOCKE MP PIK,02411118,PIK VRBOVEC,1.00 kg,kg,3850139101522,HRANA,14.39,14.39,,,14.39
HRENOVKE BEZ OV 250g PIK VRBOVEC,02048502,PIK VRBOVEC,0.25 kg,ko,3850139310825,HRANA,2.79,11.16,,,2.79
MIJEŠANO MLJEVENO MESO 1 KG (MA),90563125,PIK VRBOVEC,1.00 kg,ko,3850139522495,HRANA,5.04,5.04,,,5.04
"SV MESNATA SLANINA OBR B KL ",02400214,PIK VRBOVEC,1.00 kg,kg,3850139523072,HRANA,6.35,6.35,,,6.25
"SV TRBUŠNA MARAMICA  ",02400838,PIK VRBOVEC,1.00 kg,kg,3850139280227,HRANA,3.55,3.55,,,3.45
"SV GLAVA SK ",02400276,PIK VRBOVEC,1.00 kg,kg,3850139400793,HRANA,0.99,0.99,,,0.99
"JUN VRAT SK  ",02412010,PIK VRBOVEC,1.00 kg,kg,3850139523119,HRANA,6.99,6.99,,,6.99
"SV PRSNI VRŠCI  ",02402402,PIK VRBOVEC,1.00 kg,kg,3850139280128,HRANA,4.05,4.05,,,3.95
SV VRAT BK ODR 560g PIK,90385917,PIK VRBOVEC,0.56 kg,ko,3850139445770,HRANA,5.39,9.62,,,4.49
"SV KOLJENICA SK    ",02402473,PIK VRBOVEC,1.00 kg,kg,3850139400724,HRANA,2.55,2.55,,,2.55
SV MLJEVENA 540G (MA),90276060,PIK VRBOVEC,0.54 kg,ko,3850139540598,HRANA,2.22,4.11,,,2.22
"SV LEĐA SK U KOŽI ",02402308,PIK VRBOVEC,1.00 kg,kg,3850139523034,HRANA,5.75,5.75,,,5.65
"SV CARSKO MESO NO VAKL  ",02404253,PIK VRBOVEC,1.00 kg,kg,,HRANA,5.25,5.25,,,5.15
SV ČMT BEZ KOŽE  III KAT,02400275,PIK VRBOVEC,1.00 kg,kg,3850139280166,HRANA,4.05,4.05,,,3.95
"SV POLOVICA KLASIČNA E KL ",02401020,PIK VRBOVEC,1.00 kg,kg,3850139430042,HRANA,4.39,4.39,,,4.29
"JUN JEZIK ",02480022,PIK VRBOVEC,1.00 kg,kg,3850139443554,HRANA,7.09,7.09,,,7.09
SVINJETINA GULAŠ KOCKE M PAK PIK,02402203,PIK VRBOVEC,1.00 kg,kg,3850139000979,HRANA,6.89,6.89,,,6.79
SV MLJEVENO MESO 400g MA PIK VRBOVEC,02404059,PIK VRBOVEC,0.40 kg,ko,3850139435788,HRANA,1.64,4.1,,,1.64
KULEN 330G PIK MA,90232137,PIK VRBOVEC,0.33 kg,ko,3850139050028,HRANA,8.29,25.12,,,8.29
"KOZLETINA ",02470530,PIK VRBOVEC,1.00 kg,kg,3850139510096,HRANA,9.99,9.99,,,9.99
LASAGNE BOLOGNESE RANA 350g,90734772,RANA,0.35 kg,ko,8001665127684,HRANA,3.59,10.26,,,3.59
LASAGNE RICOTTA ŠPINAT RANA 350g,90734775,RANA,0.35 kg,ko,8001665127707,HRANA,3.59,10.26,,,3.59
LISTOVI ZA PITE I SAVIJ PAN PEK 500g,90107158,PAN PEK,0.50 kg,ko,3859890733102,HRANA,1.92,3.84,,,1.92
NAMAZ ALPINESSE SLANI 250g MEGGLE,90083828,ALPINESSE,0.25 kg,ko,4034900008206,HRANA,4.19,16.76,,,4.19
NAMAZ  ALPINESSE 250g MEGGLE,90083827,ALPINESSE,0.25 kg,ko,4034900008190,HRANA,4.19,16.76,,,4.19
DESERT BISKV KIDSWORLD MILKSNACK 28g,90880184,KIDSWORLD,0.03 kg,ko,8595588201373,HRANA,0.49,17.5,,,0.49
DESERT ČOK/VAN JAJE 70G,90191799,KIDSWORLD,0.07 kg,ko,8595588202561,HRANA,1.19,17,,,0.95
KOKOS BRAŠNO 200g KRESTO,01310469,KRESTO,0.20 kg,ko,3858882290807,HRANA,1.25,6.25,,,1.25
SEZAM 200g KRESTO,01311719,KRESTO,0.20 kg,ko,3858882290593,HRANA,1.25,6.25,,,1.25
GROŽĐICE PREMIUM 200g KRESTO,01310470,KRESTO,0.20 kg,ko,3858882290814,HRANA,1.55,7.75,,,1.55
ORAH MLJEVENI 200g KRESTO,01310460,KRESTO,0.20 kg,ko,3858882290661,HRANA,2.49,12.45,,,2.49
GROŽĐICE ZLATNE 200g KRESTO,01310472,KRESTO,0.20 kg,ko,3858882290845,HRANA,1.95,9.75,,,1.95
MAK MLJEVENI 200g KRESTO,01310467,KRESTO,0.20 kg,ko,3858882290784,HRANA,2.05,10.25,,,2.05
OM LENOR PT GOLD ORCHID 1.239 L,90886180,LENOR,1.24 l,ko,8700216724081,SREDSTVA ZA ČIŠĆENJE,7.79,6.29,,,7.79
OM LENOR SPRING AWAKE 1.491 L,90886227,LENOR,1.49 l,ko,8700216724074,SREDSTVA ZA ČIŠĆENJE,7.79,5.22,,,7.79
OM LENOR ORCHID 925ml,90703542,LENOR,0.93 l,ko,8006540901779,SREDSTVA ZA ČIŠĆENJE,3,3.24,,,3
OM LENOR SUMMER BREEZE 1.491 L,90886230,LENOR,1.49 l,ko,8700216724029,SREDSTVA ZA ČIŠĆENJE,7.79,5.22,,,7.79
LENOR MIRISNE PERLICE GOLD ORCHID 210g,90382262,LENOR,0.21 ko,ko,8001841182285,SREDSTVA ZA ČIŠĆENJE,4,19.05,,,4
OM LENOR SPRING AWAK 850ml,90703528,LENOR,0.85 l,ko,8006540890066,SREDSTVA ZA ČIŠĆENJE,2,2.35,,,2
OM LENOR FRESH WIND 462ml,90703448,LENOR,0.46 l,ko,8006540863183,SREDSTVA ZA ČIŠĆENJE,3,6.49,,,3
OM LENOR FLORAL BOUQUET 925ml,90703531,LENOR,0.93 l,ko,8006540889749,SREDSTVA ZA ČIŠĆENJE,3,3.24,,,3
OM LENOR SUMMER BREEZE 850ml,90703514,LENOR,0.85 l,ko,8006540890011,SREDSTVA ZA ČIŠĆENJE,2,2.35,,,2
OM LENOR DIAMOND 700ml,90703535,LENOR,0.70 l,ko,8006540909430,SREDSTVA ZA ČIŠĆENJE,2,2.86,,,2
OM LENOR SPRING AWAK 1.23L,90703437,LENOR,1.23 l,ko,8006540889954,SREDSTVA ZA ČIŠĆENJE,3,2.44,,,3
OM LENOR ORCHID 700ml,90703520,LENOR,0.70 l,ko,8006540901823,SREDSTVA ZA ČIŠĆENJE,2,2.86,,,2
OM LENOR PT LOTUS DIAMOND 1.239 L,90886184,LENOR,1.24 l,ko,8700216723756,SREDSTVA ZA ČIŠĆENJE,7.79,6.29,,,7.79
PERLICE LENOR GOLDEN ORCHID 195 g,90886322,LENOR,0.20 kg,ko,8700216708517,SREDSTVA ZA ČIŠĆENJE,7.79,39.95,,,7.79
OM LENOR PT GOLD ORCHID 987 ml,90886174,LENOR,0.99 l,ko,8700216724296,SREDSTVA ZA ČIŠĆENJE,6.69,6.78,,,6.69
OM LENOR FA FRESH WIND 504 ml,90886147,LENOR,0.50 l,ko,8700216722827,SREDSTVA ZA ČIŠĆENJE,6.69,13.27,,,6.69
OM LENOR COTTON FRESH 987 ml,90886197,LENOR,1.00 l,ko,8700216724524,SREDSTVA ZA ČIŠĆENJE,6.69,6.69,,,6.69
OM LENOR PT FLORAL BOUQUET 987 ml,90886165,LENOR,1.00 l,ko,8700216723879,SREDSTVA ZA ČIŠĆENJE,6.69,6.69,,,6.69
OM LENOR SPRING AWAKE 1.239 L,90886217,LENOR,1.25 l,ko,8700216724012,SREDSTVA ZA ČIŠĆENJE,6.69,5.35,,,6.69
OM LENOR COTTON FRESH 925ml,90703443,LENOR,0.93 l,ko,8006540890271,SREDSTVA ZA ČIŠĆENJE,2,2.16,,,3
VREĆICE ZA LED KOCKICE FINO 240/1,90364682,FINO,240.39 ko,ko,5201314981022,PROIZVODI ZA KUĆANSTVO,1.29,0.01,,,1.29
PAPIR ZA PEČENJE LISTOVI FINO 16+4,90879945,FINO,1.00 ko,ko,5900536358406,PROIZVODI ZA KUĆANSTVO,1.89,1.89,,,1.89
KRPA VLAŽNA SUPER STRONG FINO 2/1,90869871,FINO,2.00 ko,ko,5201314913115,PROIZVODI ZA KUĆANSTVO,1.75,0.88,,,1.75
"VREĆICE SA ZATVARAČEM FINO 3L 12/1  ",90603252,FINO,1.00 ko,ko,5201314185710,PROIZVODI ZA KUĆANSTVO,2.65,2.65,,,2.65
RUKAVICE JEDNOKRATNE FINO M 10/1,90570136,FINO,10.00 ko,ko,8606013471435,PROIZVODI ZA KUĆANSTVO,2.39,0.24,,,2.39
RUKAVICE JEDNOKRATNE FINO L 10/1,90570132,FINO,10.00 ko,ko,8606013471442,PROIZVODI ZA KUĆANSTVO,2.39,0.24,,,2.39
"VREĆA ZA SMEĆE FINO HD 10L 50/1 ",90603250,FINO,50.00 ko,ko,5201314413943,PROIZVODI ZA KUĆANSTVO,1.55,0.03,,,1.55
ALU FOLIJA FINO 10M,90388278,FINO,10.00 m,ko,5900536352046,PROIZVODI ZA KUĆANSTVO,2.79,0.28,,,2.79
VREĆA SMEĆE POWER FINO 160L 10/1,90706380,FINO,10.00 ko,ko,5201314932048,PROIZVODI ZA KUĆANSTVO,5.05,0.51,,,5.05
SPUŽVA KUHINJA FINO PROFIL PREM 1/1,90603245,FINO,1.00 ko,ko,8606013476850,PROIZVODI ZA KUĆANSTVO,1.05,1.05,,,1.05
VREĆE ZA SMEĆE POJAČANE FINO 120L 10/1,90570365,FINO,10.00 ko,ko,5201314932024,PROIZVODI ZA KUĆANSTVO,4.09,0.41,,,4.09
PAPIR ZA PEČENJE LISTOVI FINO 16/1,90570344,FINO,16.00 ko,ko,5201314094838,PROIZVODI ZA KUĆANSTVO,2.49,0.16,,,2.49
SPUŽVA KUHINJSKA FINO 5+1,90364670,FINO,6.00 ko,ko,5900536279121,PROIZVODI ZA KUĆANSTVO,1.99,0.33,,,1.99
SPUŽVA KUHINJSKA PROFILNA PREM FINO 2+1,90570358,FINO,1.00 ko,ko,8606013476607,PROIZVODI ZA KUĆANSTVO,2.09,2.09,,,2.09
VREĆA SMEĆE FINO POWER LD 90L 10/1,90570138,FINO,10.00 ko,ko,5201314932031,PROIZVODI ZA KUĆANSTVO,3.49,0.35,,,3.49
VREĆA SMEĆE BOJA FINO 60L 20/1,90364687,FINO,20.00 ko,ko,5201314578031,PROIZVODI ZA KUĆANSTVO,3.09,0.15,,,3.09
VREĆICE ZA PEČENJE FINO 5/1,90364665,FINO,5.00 ko,ko,5201314961109,PROIZVODI ZA KUĆANSTVO,1.86,0.37,,,1.86
VREĆA SMEĆE FINO BOJA 35L 30/1,90388424,FINO,30.00 ko,ko,5201314579038,PROIZVODI ZA KUĆANSTVO,2.49,0.08,,,2.49
FLASTERI C&C KIDS 15/1 SEPTONA,90769937,SEPTONA,15.00 ko,ko,5201410003093,TOALETNE POTREPŠTINE,1.45,0.1,,,1.45
VINO MALVASIA RUBICONE 1L,90765370,MALVASIA RUBICONE,1.00 l,ko,3859893101366,PIĆE,5.29,5.29,,,5.29
"KIKIRIKI JUMBO SLANI 180 g ",90770867,JUMBO,0.18 kg,ko,8606015852638,HRANA,1.75,9.72,,,1.75
PROSECCO CUVEE VALDO DOC EDRY 0.75 l,90794979,VALDO,0.75 l,ko,8002335620061,PIĆE,12.59,16.79,,,12.59
PROSECCO ROSE VALDO DOC BRUT 0.75 l,90794984,VALDO,0.75 l,ko,8002335650068,PIĆE,14.59,19.45,,,14.59
GEL TUŠ AGRADO GOLD 750 ml,90795012,AGRADO,0.75 l,ko,8433295040055,KOZMETIKA,2.79,3.72,,,2.79
GEL TUŠ AGRADO VANIL 750 ml,90795009,AGRADO,0.75 l,ko,8433295052867,KOZMETIKA,2.79,3.72,,,2.79
GEL TUŠ AGRADO JAGOD 750 ml,90795014,AGRADO,0.75 l,ko,8433295061029,KOZMETIKA,2.79,3.72,,,2.79
JUNEĆA SLABINA I LEĐA BB FIVAS,90795045,FIVAS,1.00 kg,kg,,HRANA,9.29,9.29,,,8.49
JUNEĆI VRAT BEZ KOSTI FIVAS,90795048,FIVAS,1.00 kg,kg,,HRANA,11.49,11.49,,,9.49
JUNEĆA REBRA I PRSA FIVAS,90795049,FIVAS,1.00 kg,kg,,HRANA,8.29,8.29,,,7.19
JUNEĆA LOPATICA BK FIVAS,90795044,FIVAS,1.00 kg,kg,,HRANA,12.49,12.49,,,10.49
